cid,iupac_name,canonical_smiles,mol_wt_rdkit,heavy_atom_count,C_count,O_count,N_count,S_count,halogen_count,aromatic_ring_count,pred_homo_ev,pred_lumo_ev,pred_gap_ev
671089,methyl 1-(furan-2-ylmethyl)-5-methyl-2-oxo-3H-pyrrole-4-carboxylate,CC1=C(CC(=O)N1CC2=CC=CO2)C(=O)OC,235.239,17,12,4,1,0,0,1,-8.256,0.0651,8.2076
721591,"1-(4-bromophenyl)-N-(1-methyl-1,2,4-triazol-4-ium-4-yl)methanimine",CN1C=[N+](C=N1)N=CC2=CC=C(C=C2)Br,266.122,15,10,0,4,0,1,2,-8.1567,0.0682,8.4768
584005,"3-(4-chlorophenyl)-4-methyl-6-phenyl-5,6-dihydro-1,2,4,5-oxatriazine",CN1C(=NOC(N1)C2=CC=CC=C2)C3=CC=C(C=C3)Cl,287.75,20,15,1,3,0,1,2,-7.4834,0.477,8.1583
230284,"1-(1H-indol-3-yl)-N,N-dimethylmethanamine oxide",C[N+](C)(CC1=CNC2=CC=CC=C21)[O-],190.246,14,11,1,2,0,0,2,-7.6453,1.0501,8.8127
717871,"N-[(2S)-butan-2-yl]-5,6,7,8-tetrahydro-[1]benzothiolo[2,3-d]pyrimidin-4-amine",CCC(C)NC1=C2C3=C(CCCC3)SC2=NC=N1,261.39399999999995,18,14,0,3,1,0,2,-7.3337,0.9473,8.7027
340036,N-(3-chlorophenyl)-1-cyanomethanimidothioic acid,C1=CC(=CC(=C1)Cl)N=C(C#N)S,196.662,12,8,0,2,1,1,1,-8.4532,0.1005,8.4345
883795,2-(4-chloro-3-methylphenoxy)-N-cyclohexylacetamide,CC1=C(C=CC(=C1)OCC(=O)NC2CCCCC2)Cl,281.7829999999999,19,15,2,1,0,1,1,-8.298,1.2564,9.4896
805636,(3S)-1-(4-methylphenyl)-5-oxo-N-phenylpyrrolidine-3-carboxamide,CC1=CC=C(C=C1)N2CC(CC2=O)C(=O)NC3=CC=CC=C3,294.354,22,18,2,2,0,0,2,-7.9476,1.0087,9.02
813695,ethyl 3-formamido-5-methyl-1H-indole-2-carboxylate,CCOC(=O)C1=C(C2=C(N1)C=CC(=C2)C)NC=O,246.266,18,13,3,2,0,0,2,-7.8768,0.4532,8.3388
58656,"3-(2,3-diaminopropyl)-1H-indol-5-ol",C1=CC2=C(C=C1O)C(=CN2)CC(CN)N,205.26099999999997,15,11,1,3,0,0,2,-7.2285,1.3472,8.9168
240175,N-naphthalen-1-yl-N-phenylnitrous amide,C1=CC=C(C=C1)N(C2=CC=CC3=CC=CC=C32)N=O,248.285,19,16,1,2,0,0,3,-7.9134,-0.3446,7.8245
861723,"N-cyclopentyl-2-[4-(dimethylamino)phenyl]imidazo[1,2-a]pyridin-3-amine",CN(C)C1=CC=C(C=C1)C2=C(N3C=CC=CC3=N2)NC4CCCC4,320.44000000000017,24,20,0,4,0,0,3,-7.2273,0.955,8.1094
33660,"3,5-diethylphenol",CCC1=CC(=CC(=C1)O)CC,150.22099999999995,11,10,1,0,0,0,1,-8.0125,1.7646,9.7726
844152,2-[(6-chloro-1H-benzimidazol-2-yl)sulfanyl]-N-(3-methoxyphenyl)acetamide,COC1=CC=CC(=C1)NC(=O)CSC2=NC3=C(N2)C=C(C=C3)Cl,347.827,23,16,2,3,1,1,3,-7.8607,0.3726,8.4747
330777,methyl 3-[(N-tert-butyl-C-phenylcarbonimidoyl)amino]but-2-enoate,CC(=CC(=O)OC)NC(=NC(C)(C)C)C1=CC=CC=C1,274.364,20,16,2,2,0,0,1,-7.7079,0.6923,8.5635
420652,"5-(3,4-dichlorophenyl)-6-[2-[4-(2-phenylethyl)phenyl]ethyl]pyrimidine-2,4-diamine",C1=CC=C(C=C1)CCC2=CC=C(C=C2)CCC3=C(C(=NC(=N3)N)N)C4=CC(=C(C=C4)Cl)Cl,463.41200000000015,32,26,0,4,0,2,4,-7.5502,0.501,7.9045
280747,1-(2-phenylacetyl)piperidine-4-carboxylic acid,C1CN(CCC1C(=O)O)C(=O)CC2=CC=CC=C2,247.294,18,14,3,1,0,0,1,-8.3665,1.4327,9.8082
69404,2-hydroxyethyl formate,C(COC=O)O,90.078,6,3,3,0,0,0,0,-9.0619,2.303,11.7972
221232,1-acridin-9-yl-4-(dibutylamino)butan-1-ol,CCCCN(CCCC)CCCC(C1=C2C=CC=CC2=NC3=CC=CC=C31)O,378.56000000000006,28,25,1,2,0,0,3,-7.5486,0.8906,8.3071
957493,(2R)-N-(2-methyl-6-propan-2-ylphenyl)-2-phenylsulfanylpropanamide,CC1=C(C(=CC=C1)C(C)C)NC(=O)C(C)SC2=CC=CC=C2,313.466,22,19,1,1,1,0,2,-7.8527,0.9363,8.8131
988713,"1-N,4-N-diphenylpiperazine-1,4-dicarbothioamide",C1CN(CCN1C(=S)NC2=CC=CC=C2)C(=S)NC3=CC=CC=C3,356.52000000000004,24,18,0,4,2,0,2,-7.4172,0.9017,8.2914
594732,2-(2-imino-3-methylbenzimidazol-1-yl)-1-phenylethanone,CN1C2=CC=CC=C2N(C1=N)CC(=O)C3=CC=CC=C3,265.316,20,16,1,3,0,0,3,-7.7525,0.5107,8.2306
918939,"3-tert-butyl-N,1-dimethyl-4-nitropyrazole-5-carboxamide",CC(C)(C)C1=NN(C(=C1[N+](=O)[O-])C(=O)NC)C,240.263,17,10,3,4,0,0,1,-8.4586,0.502,8.9536
752788,"N-(5,5-dimethyl-7-oxo-4,6-dihydro-1,3-benzothiazol-2-yl)-2-(4-fluorophenyl)acetamide",CC1(CC2=C(C(=O)C1)SC(=N2)NC(=O)CC3=CC=C(C=C3)F)C,332.40000000000003,23,17,2,2,1,1,2,-8.1287,0.2579,8.2846
329964,"5-methyl-6-phenyl-2,3-dihydroimidazo[2,1-b][1,3]thiazole",CC1=C(N=C2N1CCS2)C3=CC=CC=C3,216.30900000000003,15,12,0,2,1,0,2,-7.4612,0.7822,8.4455
222956,"2-(3,5-dimethylthiophen-2-yl)acetonitrile",CC1=CC(=C(S1)CC#N)C,151.23399999999998,10,8,0,1,1,0,1,-8.574,0.6845,8.7143
687278,"2-(1,3-benzothiazol-2-ylsulfanyl)-N-(2,6-dimethylphenyl)acetamide",CC1=C(C(=CC=C1)C)NC(=O)CSC2=NC3=CC=CC=C3S2,328.462,22,17,1,2,2,0,3,-7.7226,0.2709,7.8576
414851,[2-[2-[(4-hydroxy-3-iodo-5-methoxyphenyl)methylidene]hydrazinyl]-2-oxoethyl]-trimethylazanium,C[N+](C)(C)CC(=O)NN=CC1=CC(=C(C(=C1)I)O)OC,392.217,20,13,3,3,0,1,1,-7.9009,0.7558,8.7515
927658,"(4R)-4-(3-methoxy-3-oxopropyl)-2,2-dimethyloxane-4-carboxylic acid",CC1(CC(CCO1)(CCC(=O)OC)C(=O)O)C,244.287,17,12,5,0,0,0,0,-9.4367,1.735,10.6106
958973,"2,6-difluoro-N-(2-methylsulfanyl-1,3-benzothiazol-6-yl)benzamide",CSC1=NC2=C(S1)C=C(C=C2)NC(=O)C3=C(C=CC=C3F)F,336.38800000000003,22,15,1,2,2,2,3,-8.0794,-0.0706,7.9099
674080,"cis-(1S,3R)-N-cycloheptyl-3-(2,2-dichloroethenyl)-2,2-dimethylcyclopropane-1-carboxamide",CC1(C(C1C(=O)NC2CCCCCC2)C=C(Cl)Cl)C,304.261,19,15,1,1,0,2,0,-8.8444,1.3848,9.5364
481142,N-[1-bromo-1-(2-fluorophenyl)-3-oxo-3-piperidin-1-ylprop-1-en-2-yl]benzamide,C1CCN(CC1)C(=O)C(=C(C2=CC=CC=C2F)Br)NC(=O)C3=CC=CC=C3,431.30500000000006,27,21,2,2,0,2,2,-8.0838,0.3412,8.3447
149812,"dimethyl-[3-(1,3-thiazole-4-carbonylamino)propyl]sulfanium chloride",C[S+](C)CCCNC(=O)C1=CSC=N1.[Cl-],266.819,15,9,1,2,2,1,1,-8.2621,1.1113,8.9681
277747,"(2R,3S,10S)-2-hydroxy-3-[(1R)-1-hydroxyheptyl]-10-[hydroxy-[(2S)-6-oxo-2,3-dihydropyran-2-yl]methyl]-6,14-dioxatricyclo[10.3.0.04,8]pentadeca-1(12),4(8)-diene-5,7,13,15-tetrone",CCCCCCC(C1C(C2=C(CC(CC3=C1C(=O)OC3=O)C(C4CC=CC(=O)O4)O)C(=O)OC2=O)O)O,518.5150000000003,37,26,11,0,0,0,0,-8.3419,0.2485,7.6196
146414,(2S)-2-[2-[[(1S)-1-carboxy-2-(1H-imidazol-5-yl)ethyl]amino]ethylamino]-5-(diaminomethylideneamino)pentanoic acid,C1=C(NC=N1)CC(C(=O)O)NCCNC(CCCN=C(N)N)C(=O)O,355.39900000000006,25,14,4,7,0,0,1,-8.1641,1.4619,9.6565
258608,N-[2-(furan-2-ylmethylidene)butylidene]hydroxylamine,CCC(=CC1=CC=CO1)C=NO,165.19199999999998,12,9,2,1,0,0,1,-8.0066,0.8039,8.9973
781178,"N-(2,4-difluorophenyl)-4-(4-fluorophenyl)piperazine-1-carboxamide",C1CN(CCN1C2=CC=C(C=C2)F)C(=O)NC3=C(C=C(C=C3)F)F,335.329,24,17,1,3,0,3,2,-7.7355,0.6143,8.4821
588638,"dimethyl 1-ethoxyaziridine-2,2-dicarboxylate",CCON1CC1(C(=O)OC)C(=O)OC,203.194,14,8,5,1,0,0,0,-8.1142,1.6072,10.2189
275505,3-[[methyl(1-phenylpropan-2-yl)amino]methyl]bicyclo[2.2.1]heptan-2-one,CC(CC1=CC=CC=C1)N(C)CC2C3CCC(C3)C2=O,271.40399999999994,20,18,1,1,0,0,1,-7.7512,1.52,9.0722
783301,4-[(2-chloro-6-fluorophenyl)methyl]piperazine-1-carbaldehyde,C1CN(CCN1CC2=C(C=CC=C2Cl)F)C=O,256.708,17,12,1,2,0,2,1,-8.1579,0.9079,8.9163
612983,"N-(2,6-dimethylphenyl)-2-(4-nitrophenyl)-2-piperidin-1-ylacetamide",CC1=C(C(=CC=C1)C)NC(=O)C(C2=CC=C(C=C2)[N+](=O)[O-])N3CCCCC3,367.4490000000002,27,21,3,3,0,0,2,-8.0671,0.3108,8.2693
449246,"[(4E,6Z,8S,9S,10E,12S,13R,14S,16R)-13,20,22-trihydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3-oxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18(22),19-hexaen-9-yl] carbamate",CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=C(C(=C2O)C1)OC)O)C)OC)OC(=O)N)C)C)O)OC,562.6600000000004,40,29,9,2,0,0,1,-7.8986,0.6566,8.1435
941436,(Z)-3-[5-(2-nitrophenyl)furan-2-yl]-2-phenylprop-2-enenitrile,C1=CC=C(C=C1)C(=CC2=CC=C(O2)C3=CC=CC=C3[N+](=O)[O-])C#N,316.31600000000003,24,19,3,2,0,0,3,-8.5067,-0.8787,7.2708
418802,"2-(1-ethyl-6-iminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol",CCN1C=NC2=C(C1=N)N=CN2C3C(C(C(O3)CO)O)O,295.299,21,12,4,5,0,0,2,-8.095,0.986,9.0829
379581,"1,1,1-trifluoro-2-hydroxy-2-(trifluoromethyl)oct-5-en-4-one",CCC=CC(=O)CC(C(F)(F)F)(C(F)(F)F)O,264.1649999999999,17,9,2,0,0,6,0,-9.2349,1.1391,9.6831
229975,N-[(4-methoxyphenyl)methylideneamino]-2-[1-[2-[(4-methoxyphenyl)methylidene]hydrazinyl]-1-oxopropan-2-yl]sulfanylpropanamide,CC(C(=O)NN=CC1=CC=C(C=C1)OC)SC(C)C(=O)NN=CC2=CC=C(C=C2)OC,442.54100000000017,31,22,4,4,1,0,2,-7.9609,0.4398,8.0139
145052,"1,8-diazabicyclo[6.4.3]pentadecane",C1CCCN2CCCCN(CC1)CCC2,210.36499999999992,15,13,0,2,0,0,0,-7.3969,3.2622,10.8287
534278,"6,7-difluoro-2-methyl-10-oxo-4-oxa-1-azatricyclo[7.3.1.05,13]trideca-5(13),6,8,11-tetraene-11-carboxylic acid",CC1COC2=C3N1C=C(C(=O)C3=CC(=C2F)F)C(=O)O,281.21399999999994,20,13,4,1,0,2,2,-8.4077,-0.2437,8.1253
517489,trimethyl-[2-[3-(2-nitrophenyl)prop-2-enoyloxy]ethyl]azanium,C[N+](C)(C)CCOC(=O)C=CC1=CC=CC=C1[N+](=O)[O-],279.31600000000003,20,14,4,2,0,0,1,-8.1897,0.3455,8.392
95326,3-(3-chlorophenyl)-1-phenylprop-2-en-1-one,C1=CC=C(C=C1)C(=O)C=CC2=CC(=CC=C2)Cl,242.705,17,15,1,0,0,1,2,-8.4912,-0.0034,8.2193
792496,3-[[4-(3-phenylprop-2-enyl)piperazin-1-yl]methyl]phenol,C1CN(CCN1CC=CC2=CC=CC=C2)CC3=CC(=CC=C3)O,308.425,23,20,1,2,0,0,2,-7.3423,0.9709,8.4275
49406,"N,N-dimethyl-3-(5-methylsulfonyl-2-tricyclo[9.4.0.03,8]pentadeca-1(15),3(8),4,6,9,11,13-heptaenylidene)propan-1-amine",CN(C)CCC=C1C2=CC=CC=C2C=CC3=C1C=C(C=C3)S(=O)(=O)C,353.4870000000001,25,21,2,1,1,0,2,-7.8433,0.0293,7.8607
902932,2-methyl-N-[(2-methylthiophen-3-yl)methylideneamino]benzamide,CC1=CC=CC=C1C(=O)NN=CC2=C(SC=C2)C,258.346,18,14,1,2,1,0,2,-7.8086,0.3779,8.2387
114976,"(1S,2S,6R,14R,15R,16R)-16-[(2S)-2-hydroxy-3,3-dimethylbutan-2-yl]-15-methoxy-13-oxa-5-azahexacyclo[13.2.2.12,8.01,6.02,14.012,20]icosa-8(20),9,11-trien-11-ol",CC(C)(C)C(C)(C1CC23CCC1(C4C25CCNC3CC6=C5C(=C(C=C6)O)O4)OC)O,413.55800000000016,30,25,4,1,0,0,1,-7.638,1.4823,9.4166
657925,"11-benzyl-7-thia-9,11-diazatricyclo[6.4.0.02,6]dodeca-1(8),2(6)-diene-10,12-dione",C1CC2=C(C1)SC3=C2C(=O)N(C(=O)N3)CC4=CC=CC=C4,298.367,21,16,2,2,1,0,3,-7.968,0.3179,8.2814
167754,1-(methoxymethyl)piperidine,COCN1CCCCC1,129.203,9,7,1,1,0,0,0,-7.9626,3.2855,11.2307
830556,2-(4-chlorophenyl)-N-(3-methylanilino)-2-oxoethanimidoyl cyanide,CC1=CC(=CC=C1)NN=C(C#N)C(=O)C2=CC=C(C=C2)Cl,297.745,21,16,1,3,0,1,2,-8.1685,-0.5005,7.7022
713537,"(3S,5R)-adamantane-1,4-diol",C1C2CC3CC(C2)(CC1C3O)O,168.23600000000002,12,10,2,0,0,0,0,-8.7255,3.1492,12.2081
442667,"6H-[1]benzofuro[3,2-c]chromene-3,9-diol",C1C2=C(C3=C(O1)C=C(C=C3)O)OC4=C2C=CC(=C4)O,254.241,19,15,4,0,0,0,3,-7.6039,-0.2406,7.5749
625381,2-[4-(1-adamantyl)phenoxy]acetic acid,C1C2CC3CC1CC(C2)(C3)C4=CC=C(C=C4)OCC(=O)O,286.371,21,18,3,0,0,0,1,-8.3139,1.1897,9.555
66614,"4-formylbenzene-1,3-disulfonic acid",C1=CC(=C(C=C1S(=O)(=O)O)S(=O)(=O)O)C=O,266.252,16,7,7,0,2,0,1,-9.7675,-0.8983,8.9287
403458,N-[2-[[(4-chlorobenzoyl)amino]carbamoyl]-4-methylphenyl]adamantane-1-carboxamide,CC1=CC(=C(C=C1)NC(=O)C23CC4CC(C2)CC(C4)C3)C(=O)NNC(=O)C5=CC=C(C=C5)Cl,465.9810000000001,33,26,3,3,0,1,2,-7.8583,0.3816,7.9915
400157,"(11R)-11-phenyl-4-oxa-10-thia-1-azatricyclo[6.3.0.02,6]undeca-2(6),7-diene",C1C2=C(CO1)N3C(SCC3=C2)C4=CC=CC=C4,243.331,17,14,1,1,1,0,2,-7.6969,0.5193,8.259
624835,"methyl 18-hydroxy-17-oxo-5,14-diazaheptacyclo[12.5.3.01,13.04,12.04,18.06,11.012,16]docosa-6,8,10-triene-5-carboxylate",COC(=O)N1C2=CC=CC=C2C34C15CCC67C3N(CCC6)CC4C(=O)C5(C7)O,380.4440000000002,28,22,4,2,0,0,1,-7.492,0.8149,8.8327
490786,"3-[4-(carboxymethoxy)-3,5-difluorophenyl]-2-[[1-cyclohexyl-2-(furan-3-yl)benzimidazole-5-carbonyl]amino]propanoic acid",C1CCC(CC1)N2C3=C(C=C(C=C3)C(=O)NC(CC4=CC(=C(C(=C4)F)OCC(=O)O)F)C(=O)O)N=C2C5=COC=C5,567.5450000000003,41,29,7,3,0,2,4,-7.7419,0.0735,7.7022
554817,"methyl 8,8-dimethoxyoctanoate",COC(CCCCCCC(=O)OC)OC,218.293,15,11,4,0,0,0,0,-9.0789,2.2053,11.1051
263627,"4,4,5,5-tetramethyl-2-phenyl-1,3-thiazole",CC1(C(SC(=N1)C2=CC=CC=C2)(C)C)C,219.353,15,13,0,1,1,0,1,-7.3788,1.0571,8.4778
580100,3-(2-methoxyphenoxy)-3-phenylprop-2-enoic acid,COC1=CC=CC=C1OC(=CC(=O)O)C2=CC=CC=C2,270.284,20,16,4,0,0,0,2,-8.1177,-0.3421,7.6951
902593,3-benzamido-N-[[(2S)-oxolan-2-yl]methyl]benzamide,C1CC(OC1)CNC(=O)C2=CC(=CC=C2)NC(=O)C3=CC=CC=C3,324.38000000000005,24,19,3,2,0,0,2,-7.9466,0.8078,8.7974
988211,"N-[5-[(4-methoxyphenyl)methyl]-1,3-thiazol-2-yl]-2,2-diphenylacetamide",COC1=CC=C(C=C1)CC2=CN=C(S2)NC(=O)C(C3=CC=CC=C3)C4=CC=CC=C4,414.5300000000001,30,25,2,2,1,0,4,-7.6978,0.1144,7.9301
12039,"(3R,4R)-3-(1-carboxyethenoxy)-4-hydroxycyclohexa-1,5-diene-1-carboxylic acid",C=C(C(=O)O)OC1C=C(C=CC1O)C(=O)O,226.184,16,10,6,0,0,0,0,-8.6132,0.2235,8.3038
713329,"(4S)-1-(4-methylphenyl)-4-thiophen-3-yl-4,6,7,8-tetrahydro-3H-quinoline-2,5-dione",CC1=CC=C(C=C1)N2C3=C(C(CC2=O)C4=CSC=C4)C(=O)CCC3,337.4440000000002,24,20,2,1,1,0,2,-7.9519,0.3205,8.181
755732,[(2S)-1-(4-methylpiperazin-1-yl)propan-2-yl] 3-bromobenzoate,CC(CN1CCN(CC1)C)OC(=O)C2=CC(=CC=C2)Br,341.249,20,15,2,2,0,1,1,-7.6335,0.9353,8.6118
714826,(2R)-1-(1-chloronaphthalen-2-yl)oxy-3-imidazol-1-ylpropan-2-ol,C1=CC=C2C(=C1)C=CC(=C2Cl)OCC(CN3C=CN=C3)O,302.761,21,16,2,2,0,1,3,-7.9608,0.6102,8.5927
927768,"(4S)-4-(3,4-dimethoxyphenyl)-7,7-dimethyl-3,4,6,8-tetrahydro-1H-quinoline-2,5-dione",CC1(CC2=C(C(CC(=O)N2)C3=CC(=C(C=C3)OC)OC)C(=O)C1)C,329.39600000000013,24,19,4,1,0,0,1,-7.9445,0.4562,8.4243
563055,pent-4-ynoxymethylbenzene,C#CCCCOCC1=CC=CC=C1,174.24300000000002,13,12,1,0,0,0,1,-8.1722,1.4814,9.7421
787353,"(2S)-N-(1,3-benzodioxol-5-ylmethyl)-2-phenoxypropanamide",CC(C(=O)NCC1=CC2=C(C=C1)OCO2)OC3=CC=CC=C3,299.326,22,17,4,1,0,0,2,-7.8037,0.7106,8.8277
279787,"ethyl 3,3-bis(benzenesulfonyl)propanoate",CCOC(=O)CC(S(=O)(=O)C1=CC=CC=C1)S(=O)(=O)C2=CC=CC=C2,382.4590000000001,25,17,6,0,2,0,2,-8.5859,-0.2055,8.2234
805935,1-(2-methoxyphenyl)-3-(2-morpholin-4-ylethyl)thiourea,COC1=CC=CC=C1NC(=S)NCCN2CCOCC2,295.4080000000001,20,14,2,3,1,0,1,-7.4707,1.1835,9.1113
672098,"(4S)-N-(2,6-dichlorophenyl)-2-oxo-1-oxaspiro[4.5]decane-4-carboxamide",C1CCC2(CC1)C(CC(=O)O2)C(=O)NC3=C(C=CC=C3Cl)Cl,342.222,22,16,3,1,0,2,1,-8.4979,0.5489,9.0955
356700,"N-[2-(1,2-diphenyl-6,7-dihydro-5H-pyrrolizin-3-yl)-1-(4-methylphenyl)sulfonylethenyl]formamide",CC1=CC=C(C=C1)S(=O)(=O)C(=CC2=C(C(=C3N2CCC3)C4=CC=CC=C4)C5=CC=CC=C5)NC=O,482.6050000000002,35,29,3,2,1,0,4,-7.7101,0.2872,8.1209
307758,"benzyl 4-[(2,5-dimethylphenyl)carbamoyloxy]benzoate",CC1=CC(=C(C=C1)C)NC(=O)OC2=CC=C(C=C2)C(=O)OCC3=CC=CC=C3,375.4240000000001,28,23,4,1,0,0,3,-7.865,0.2961,8.1988
455885,"[(2R,4R)-4-(4-aminotriazolo[4,5-c]pyridin-1-yl)oxolan-2-yl]methanol",C1C(COC1CO)N2C3=C(C(=NC=C3)N)N=N2,235.247,17,10,2,5,0,0,2,-7.9977,1.0677,9.0524
165841,"N-(5-butyl-1,3,4-thiadiazol-2-yl)-2-iodoacetamide",CCCCC1=NN=C(S1)NC(=O)CI,325.17499999999995,14,8,1,3,1,1,1,-8.4235,0.9292,8.9394
475764,"diethyl (2S)-2-[[4-(2-amino-4-oxo-5,6-dihydro-3H-furo[2,3-d]pyrimidin-5-yl)benzoyl]amino]pentanedioate",CCOC(=O)CCC(C(=O)OCC)NC(=O)C1=CC=C(C=C1)C2COC3=C2C(=O)NC(=N3)N,458.4710000000002,33,22,7,4,0,0,2,-8.0729,0.1596,8.2453
3403,"7-[3-(4-fluorophenyl)-1-propan-2-ylindol-2-yl]-3,5-dihydroxyhept-6-enoic acid",CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)O)O)O)C3=CC=C(C=C3)F,411.473,30,24,4,1,0,1,3,-7.5952,0.6458,8.2098
757169,"4-oxo-4-(4-phenyl-3,6-dihydro-2H-pyridin-1-yl)butanoic acid",C1CN(CC=C1C2=CC=CC=C2)C(=O)CCC(=O)O,259.30499999999995,19,15,3,1,0,0,1,-8.234,0.3116,8.5518
918399,"4-bromo-6-(7H-[1,2,4]triazolo[3,4-b][1,3,4]thiadiazin-6-yl)benzene-1,3-diol",C1C(=NN2C=NN=C2S1)C3=CC(=C(C=C3O)O)Br,327.163,18,10,2,4,1,1,2,-7.9641,-0.3357,7.628
754640,"(5E)-5-[(3-phenoxyphenyl)methylidene]-[1,3]thiazolo[3,2-b][1,2,4]triazol-6-one",C1=CC=C(C=C1)OC2=CC=CC(=C2)C=C3C(=O)N4C(=NC=N4)S3,321.361,23,17,2,3,1,0,4,-8.2101,-0.6018,7.7521
276184,"3-[[2-[2-chloro-4-(4,6-diamino-2,2-dimethyl-1,3,5-triazin-1-yl)phenoxy]acetyl]amino]-4-methoxybenzenesulfonyl fluoride",CC1(N=C(N=C(N1C2=CC(=C(C=C2)OCC(=O)NC3=C(C=CC(=C3)S(=O)(=O)F)OC)Cl)N)N)C,512.9510000000001,34,20,5,6,1,2,2,-7.8386,-0.3405,7.6859
798976,"3-chloro-N-(3,4-difluorophenyl)benzamide",C1=CC(=CC(=C1)Cl)C(=O)NC2=CC(=C(C=C2)F)F,267.662,18,13,1,1,0,3,2,-8.3502,-0.1126,8.514
187331,"(6S)-5-oxapentacyclo[9.8.0.03,9.04,6.012,17]nonadeca-1,3(9),7,10,12,14,16,18-octaene",C1=CC=C2C(=C1)C=CC3=CC4=C(C=CC5C4O5)C=C32,244.293,19,18,1,0,0,0,3,-7.8276,-0.2431,7.551
532343,(4-methoxyphenyl) cyclopentanecarboxylate,COC1=CC=C(C=C1)OC(=O)C2CCCC2,220.26799999999992,16,13,3,0,0,0,1,-8.1357,1.1737,9.4819
956960,"2-benzylsulfanyl-N-(2,3-dichlorophenyl)acetamide",C1=CC=C(C=C1)CSCC(=O)NC2=C(C(=CC=C2)Cl)Cl,326.24799999999993,20,15,1,1,1,2,2,-7.9906,0.5465,8.492
111580,2-[2-[bis(sulfanyl)methylideneamino]ethylamino]ethyliminomethanedithiol,C(CN=C(S)S)NCCN=C(S)S,255.459,13,6,0,3,4,0,0,-7.8621,1.7498,9.8005
912805,"4-[5-[(4-bromophenoxy)methyl]-1H-1,2,4-triazol-3-yl]pyridine",C1=CC(=CC=C1OCC2=NC(=NN2)C3=CC=NC=C3)Br,331.173,20,14,1,4,0,1,3,-8.2028,0.122,8.493
655675,N-[2-[2-[2-(cyclopentylamino)-2-oxoethyl]tetrazol-5-yl]phenyl]-5-methylpyrazine-2-carboxamide,CC1=CN=C(C=N1)C(=O)NC2=CC=CC=C2C3=NN(N=N3)CC(=O)NC4CCCC4,406.4500000000003,30,20,2,8,0,0,3,-7.8402,0.3826,7.8722
312943,"1-chloro-1,1,2,2-tetrafluoro-2-(trifluoromethylperoxy)ethane",C(C(F)(F)Cl)(OOC(F)(F)F)(F)F,236.46999999999997,13,3,2,0,0,8,0,-9.8076,2.1962,11.8762
882555,"(E)-N-cyclopropyl-3-(3,4-dimethoxyphenyl)prop-2-enamide",COC1=C(C=C(C=C1)C=CC(=O)NC2CC2)OC,247.29399999999995,18,14,3,1,0,0,1,-7.7824,0.8191,8.7086
669988,4-chloro-2-(dimethylsulfamoylamino)-1-methoxybenzene,CN(C)S(=O)(=O)NC1=C(C=CC(=C1)Cl)OC,264.73400000000004,16,9,3,2,1,1,1,-8.3046,0.5253,9.007
532324,"(3,5-dimethylphenyl) 2,6-difluorobenzoate",CC1=CC(=CC(=C1)OC(=O)C2=C(C=CC=C2F)F)C,262.255,19,15,2,0,0,2,2,-8.2151,0.066,8.2359
638552,3-(2-chlorophenothiazin-10-yl)propyl-dimethylazanium,C[NH+](C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,319.8810000000001,21,17,0,2,1,1,2,-7.4918,1.0365,8.5573
208574,(8-methyl-8-azabicyclo[3.2.1]octan-3-yl) 3-phenyl-2-(3-phenyldiazenylphenyl)prop-2-enoate;hydrochloride,CN1C2CCC1CC(C2)OC(=O)C(=CC3=CC=CC=C3)C4=CC(=CC=C4)N=NC5=CC=CC=C5.Cl,488.0310000000001,35,29,2,3,0,1,3,-7.3936,0.4159,7.8578
160264,"2-methyl-6,7-dihydro-5H-cyclopenta[d]pyrimidine",CC1=NC=C2CCCC2=N1,134.182,10,8,0,2,0,0,1,-8.5108,1.3819,9.5287
392078,1-morpholin-4-yl-2-phenoxathiin-2-ylethanethione,C1COCCN1C(=S)CC2=CC3=C(C=C2)OC4=CC=CC=C4S3,343.473,23,18,2,1,2,0,2,-7.4973,0.5436,8.0888
799551,3-bromo-N-cyclopentyl-4-methoxybenzamide,COC1=C(C=C(C=C1)C(=O)NC2CCCC2)Br,298.17999999999995,17,13,2,1,0,1,1,-7.9682,1.2015,9.2714
565580,2-[4-[4-(trifluoromethyl)benzoyl]piperazin-1-yl]acetonitrile,C1CN(CCN1CC#N)C(=O)C2=CC=C(C=C2)C(F)(F)F,297.28,21,14,1,3,0,3,1,-8.612,0.4109,8.6092
999817,"methyl (4R)-4-(1,3-benzodioxol-5-yl)-2-methyl-5-oxo-1,4-dihydroindeno[1,2-b]pyridine-3-carboxylate",CC1=C(C(C2=C(N1)C3=CC=CC=C3C2=O)C4=CC5=C(C=C4)OCO5)C(=O)OC,375.38000000000017,28,22,5,1,0,0,2,-7.3862,-0.5408,6.9923
816450,"(2S)-3-methylsulfonyl-2-[4-(trifluoromethyl)phenyl]-1,3-thiazolidine",CS(=O)(=O)N1CCSC1C2=CC=C(C=C2)C(F)(F)F,311.35,19,11,2,1,2,3,1,-8.4115,0.259,8.4054
