cid,iupac_name,canonical_smiles,mol_wt_rdkit,heavy_atom_count,C_count,O_count,N_count,S_count,halogen_count,aromatic_ring_count,library_canonical_check,in_qm9
809490,"1-(1,3-benzothiazol-2-yl)-3-(2,5-dimethylphenyl)thiourea",CC1=CC(=C(C=C1)C)NC(=S)NC2=NC3=CC=CC=C3S2,313.451,21,16,0,3,2,0,3,Cc1ccc(C)c(NC(=S)Nc2nc3ccccc3s2)c1,False
909802,"ethyl (4R)-6-amino-5-cyano-4-(furan-2-yl)-2-methyl-1,4-dihydropyridine-3-carboxylate",CCOC(=O)C1=C(NC(=C(C1C2=CC=CO2)C#N)N)C,273.29200000000003,20,14,3,3,0,0,1,CCOC(=O)C1=C(C)NC(N)=C(C#N)C1c1ccco1,False
755945,3-chloro-4-morpholin-4-yl-N-(pyridin-3-ylmethyl)aniline,C1COCCN1C2=C(C=C(C=C2)NCC3=CN=CC=C3)Cl,303.793,21,16,1,3,0,1,2,Clc1cc(NCc2cccnc2)ccc1N1CCOCC1,False
713814,"2-[(4-fluorophenoxy)methyl]-5-[(4-methylphenyl)methylamino]-1,3-oxazole-4-carbonitrile",CC1=CC=C(C=C1)CNC2=C(N=C(O2)COC3=CC=C(C=C3)F)C#N,337.35400000000004,25,19,2,3,0,1,3,Cc1ccc(CNc2oc(COc3ccc(F)cc3)nc2C#N)cc1,False
674559,methyl 3-(2-methoxyphenyl)-1H-pyrazole-5-carboxylate,COC1=CC=CC=C1C2=NNC(=C2)C(=O)OC,232.239,17,12,3,2,0,0,2,COC(=O)c1cc(-c2ccccc2OC)n[nH]1,False
842691,N-(3-fluorophenyl)-2-methoxy-4-methylsulfanylbenzamide,COC1=C(C=CC(=C1)SC)C(=O)NC2=CC(=CC=C2)F,291.347,20,15,2,1,1,1,2,COc1cc(SC)ccc1C(=O)Nc1cccc(F)c1,False
726992,"(5R)-5-methyl-4,4-diphenyl-1,3,2-dioxathiolane 2-oxide",CC1C(OS(=O)O1)(C2=CC=CC=C2)C3=CC=CC=C3,274.341,19,15,3,0,1,0,2,CC1OS(=O)OC1(c1ccccc1)c1ccccc1,False
277204,"1,3-dimethyl-5-(3-methylbutylidene)-1,3-diazinane-2,4,6-trione",CC(C)CC=C1C(=O)N(C(=O)N(C1=O)C)C,224.26,16,11,3,2,0,0,0,CC(C)CC=C1C(=O)N(C)C(=O)N(C)C1=O,False
639712,diethyl 2-[5-oxo-3-[(E)-prop-1-enyl]-2H-furan-4-yl]propanedioate,CCOC(=O)C(C1=C(COC1=O)C=CC)C(=O)OCC,282.29200000000003,20,14,6,0,0,0,0,CC=CC1=C(C(C(=O)OCC)C(=O)OCC)C(=O)OC1,False
201604,4-methyl-N-(3-methylphenyl)benzenesulfonamide,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC(=C2)C,261.346,18,14,2,1,1,0,2,Cc1ccc(S(=O)(=O)Nc2cccc(C)c2)cc1,False
258495,"3-[(1R,2R)-2-chlorocyclohexyl]-1-methyl-1-nitrosourea",CN(C(=O)NC1CCCCC1Cl)N=O,219.672,14,8,2,3,0,1,0,CN(N=O)C(=O)NC1CCCCC1Cl,False
292560,"2-(2-ethoxyphenyl)-2,3-dihydro-1H-quinazolin-4-one",CCOC1=CC=CC=C1C2NC3=CC=CC=C3C(=O)N2,268.316,20,16,2,2,0,0,2,CCOc1ccccc1C1NC(=O)c2ccccc2N1,False
585197,"1-[6-(hydroxymethyl)-2-(4-methoxyphenyl)-3a,4,6,6a-tetrahydrofuro[3,4-d][1,3]dioxol-4-yl]pyrimidine-2,4-dione",COC1=CC=C(C=C1)C2OC3C(OC(C3O2)N4C=CC(=O)NC4=O)CO,362.33800000000014,26,17,7,2,0,0,2,COc1ccc(C2OC3C(CO)OC(n4ccc(=O)[nH]c4=O)C3O2)cc1,False
313000,"[4-[1-[2-(dimethylamino)ethyl]-2,5-dioxopyrrolidin-3-yl]phenyl] acetate",CC(=O)OC1=CC=C(C=C1)C2CC(=O)N(C2=O)CCN(C)C,304.34600000000006,22,16,4,2,0,0,1,CC(=O)Oc1ccc(C2CC(=O)N(CCN(C)C)C2=O)cc1,False
235791,methyl 6-[4-[[4-(6-methoxy-6-oxohexyl)phenyl]methyl]phenyl]hexanoate,COC(=O)CCCCCC1=CC=C(C=C1)CC2=CC=C(C=C2)CCCCCC(=O)OC,424.5810000000004,31,27,4,0,0,0,2,COC(=O)CCCCCc1ccc(Cc2ccc(CCCCCC(=O)OC)cc2)cc1,False
987220,"2-[(3R)-1-(4-acetyloxyphenyl)-2,5-dioxopyrrolidin-3-yl]sulfanylbenzoic acid",CC(=O)OC1=CC=C(C=C1)N2C(=O)CC(C2=O)SC3=CC=CC=C3C(=O)O,385.3970000000001,27,19,6,1,1,0,2,CC(=O)Oc1ccc(N2C(=O)CC(Sc3ccccc3C(=O)O)C2=O)cc1,False
312072,4-[(2-chloro-6-methylphenyl)carbamoylamino]-2-hydroxybenzoic acid,CC1=C(C(=CC=C1)Cl)NC(=O)NC2=CC(=C(C=C2)C(=O)O)O,320.732,22,15,4,2,0,1,2,Cc1cccc(Cl)c1NC(=O)Nc1ccc(C(=O)O)c(O)c1,False
808635,"4-chloro-N-[(1R)-1-[(3R)-2,3-dihydro-1,4-benzodioxin-3-yl]ethyl]benzamide",CC(C1COC2=CC=CC=C2O1)NC(=O)C3=CC=C(C=C3)Cl,317.77200000000005,22,17,3,1,0,1,2,CC(NC(=O)c1ccc(Cl)cc1)C1COc2ccccc2O1,False
303043,"2-(4-fluorophenoxy)-N,N-bis(2-hydroxyethyl)acetamide",C1=CC(=CC=C1OCC(=O)N(CCO)CCO)F,257.261,18,12,4,1,0,1,1,O=C(COc1ccc(F)cc1)N(CCO)CCO,False
739143,2-cyclopropyl-N-[(4-hydroxyphenyl)methylideneamino]quinoline-4-carboxamide,C1CC1C2=NC3=CC=CC=C3C(=C2)C(=O)NN=CC4=CC=C(C=C4)O,331.37500000000006,25,20,2,3,0,0,3,O=C(NN=Cc1ccc(O)cc1)c1cc(C2CC2)nc2ccccc12,False
217347,N-[3-(1-adamantylamino)propyl]-4-amino-2-chlorobenzamide,C1C2CC3CC1CC(C2)(C3)NCCCNC(=O)C4=C(C=C(C=C4)N)Cl,361.917,25,20,1,3,0,1,1,Nc1ccc(C(=O)NCCCNC23CC4CC(CC(C4)C2)C3)c(Cl)c1,False
723770,N-(3-bromophenyl)-2-(3-methylphenoxy)acetamide,CC1=CC(=CC=C1)OCC(=O)NC2=CC(=CC=C2)Br,320.18600000000004,19,15,2,1,0,1,2,Cc1cccc(OCC(=O)Nc2cccc(Br)c2)c1,False
739234,"2-[(3R)-5,5-dimethyl-2-oxooxolan-3-yl]-N-(4-methylphenyl)acetamide",CC1=CC=C(C=C1)NC(=O)CC2CC(OC2=O)(C)C,261.321,19,15,3,1,0,0,1,Cc1ccc(NC(=O)CC2CC(C)(C)OC2=O)cc1,False
512757,"5-[2-(4-hydroxyphenyl)ethynyl]benzene-1,3-diol",C1=CC(=CC=C1C#CC2=CC(=CC(=C2)O)O)O,226.231,17,14,3,0,0,0,2,Oc1ccc(C#Cc2cc(O)cc(O)c2)cc1,False
332442,"4H-1,3,4-benzoxadiazepin-5-one",C1=CC=C2C(=C1)C(=O)NN=CO2,162.14799999999997,12,8,2,2,0,0,1,O=C1NN=COc2ccccc21,False
503111,"3-[(2S,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-4-methyl-1,3-thiazol-2-one",CC1=CSC(=O)N1C2C(C(C(O2)CO)O)O,247.272,16,9,5,1,1,0,1,Cc1csc(=O)n1C1OC(CO)C(O)C1O,False
365747,azane;5-bromo-3-[1-(5-bromo-3-carboxy-2-hydroxyphenyl)hept-1-enyl]-2-hydroxybenzoic acid,CCCCCC=C(C1=C(C(=CC(=C1)Br)C(=O)O)O)C2=C(C(=CC(=C2)Br)C(=O)O)O.N,545.2240000000002,30,21,6,1,0,2,2,CCCCCC=C(c1cc(Br)cc(C(=O)O)c1O)c1cc(Br)cc(C(=O)O)c1O.N,False
587714,4-methyl-N-(naphthalen-1-ylmethylideneamino)benzenesulfonamide,CC1=CC=C(C=C1)S(=O)(=O)NN=CC2=CC=CC3=CC=CC=C32,324.4050000000001,23,18,2,2,1,0,3,Cc1ccc(S(=O)(=O)NN=Cc2cccc3ccccc23)cc1,False
979056,"8-[2-(2,3-dihydro-1,4-benzodioxin-6-yl)-2-oxoethyl]sulfanyl-1,3-dimethyl-7H-purine-2,6-dione",CN1C2=C(C(=O)N(C1=O)C)NC(=N2)SCC(=O)C3=CC4=C(C=C3)OCCO4,388.4050000000002,27,17,5,4,1,0,3,Cn1c(=O)c2[nH]c(SCC(=O)c3ccc4c(c3)OCCO4)nc2n(C)c1=O,False
979879,N-[[4-[(6-chloro-3-pyridinyl)methoxy]-3-methoxyphenyl]methyl]-1-[(2S)-1-ethylpyrrolidin-2-yl]methanamine,CCN1CCCC1CNCC2=CC(=C(C=C2)OCC3=CN=C(C=C3)Cl)OC,389.9270000000001,27,21,2,3,0,1,2,CCN1CCCC1CNCc1ccc(OCc2ccc(Cl)nc2)c(OC)c1,False
834043,2-[[3-[(4-chlorophenyl)methoxy]phenyl]methylamino]-2-methylpropan-1-ol,CC(C)(CO)NCC1=CC(=CC=C1)OCC2=CC=C(C=C2)Cl,319.832,22,18,2,1,0,1,2,CC(C)(CO)NCc1cccc(OCc2ccc(Cl)cc2)c1,False
756720,ethyl 2-methyl-2-(7H-purin-6-ylsulfanyl)propanoate,CCOC(=O)C(C)(C)SC1=NC=NC2=C1NC=N2,266.326,18,11,2,4,1,0,2,CCOC(=O)C(C)(C)Sc1ncnc2nc[nH]c12,False
286742,"(3,4-dimethoxyphenyl)-phenylmethanone",COC1=C(C=C(C=C1)C(=O)C2=CC=CC=C2)OC,242.274,18,15,3,0,0,0,2,COc1ccc(C(=O)c2ccccc2)cc1OC,False
301770,"N-(3,4-dichlorophenyl)-1-[(3,4-dichlorophenyl)methylsulfanyl]methanimidothioic acid",C1=CC(=C(C=C1CSC(=NC2=CC(=C(C=C2)Cl)Cl)S)Cl)Cl,397.179,21,14,0,1,2,4,2,SC(=Nc1ccc(Cl)c(Cl)c1)SCc1ccc(Cl)c(Cl)c1,False
601335,2-[2-(4-chlorophenoxy)ethylsulfanyl]-1-ethylbenzimidazole,CCN1C2=CC=CC=C2N=C1SCCOC3=CC=C(C=C3)Cl,332.856,22,17,1,2,1,1,3,CCn1c(SCCOc2ccc(Cl)cc2)nc2ccccc21,False
709490,"4-[(2-oxo-1,3-benzoxazol-3-yl)methyl]benzonitrile",C1=CC=C2C(=C1)N(C(=O)O2)CC3=CC=C(C=C3)C#N,250.257,19,15,2,2,0,0,3,N#Cc1ccc(Cn2c(=O)oc3ccccc32)cc1,False
569577,[2-fluoro-4-(trifluoromethyl)phenyl]-phenylmethanone,C1=CC=C(C=C1)C(=O)C2=C(C=C(C=C2)C(F)(F)F)F,268.20899999999995,19,14,1,0,0,4,2,O=C(c1ccccc1)c1ccc(C(F)(F)F)cc1F,False
398139,"(2S)-2-acetamido-N-(1,3-benzodioxol-5-ylmethyl)-3-(5-hydroxy-2-pyridinyl)propanamide",CC(=O)NC(CC1=NC=C(C=C1)O)C(=O)NCC2=CC3=C(C=C2)OCO3,357.36600000000016,26,18,5,3,0,0,2,CC(=O)NC(Cc1ccc(O)cn1)C(=O)NCc1ccc2c(c1)OCO2,False
939273,methyl (2S)-3-methyl-2-[(4-propan-2-ylphenyl)carbamoylamino]butanoate,CC(C)C1=CC=C(C=C1)NC(=O)NC(C(C)C)C(=O)OC,292.379,21,16,3,2,0,0,1,COC(=O)C(NC(=O)Nc1ccc(C(C)C)cc1)C(C)C,False
413698,"[2,3,4,5-tetraacetyloxy-7-phenyldiazenyl-6-(2-phenylhydrazinyl)hept-6-enyl] acetate",CC(=O)OCC(C(C(C(C(=CN=NC1=CC=CC=C1)NNC2=CC=CC=C2)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,598.6090000000003,43,29,10,4,0,0,2,CC(=O)OCC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(=CN=Nc1ccccc1)NNc1ccccc1,False
858131,1-[(R)-(1-benzyltetrazol-5-yl)-phenylmethyl]-4-methylpiperazine,CN1CCN(CC1)C(C2=CC=CC=C2)C3=NN=NN3CC4=CC=CC=C4,348.4540000000001,26,20,0,6,0,0,3,CN1CCN(C(c2ccccc2)c2nnnn2Cc2ccccc2)CC1,False
361900,"N-[2-(2,5-dihydroxyphenyl)ethenyl]-N-methylformamide",CN(C=CC1=C(C=CC(=C1)O)O)C=O,193.202,14,10,3,1,0,0,1,CN(C=O)C=Cc1cc(O)ccc1O,False
810617,"N-cyclopropyl-2-[[cyclopropyl-(2-fluorobenzoyl)amino]methyl]-1,3-oxazole-4-carboxamide",C1CC1NC(=O)C2=COC(=N2)CN(C3CC3)C(=O)C4=CC=CC=C4F,343.358,25,18,3,3,0,1,2,O=C(NC1CC1)c1coc(CN(C(=O)c2ccccc2F)C2CC2)n1,False
843701,"(2R)-3-hydroxy-2-pyridin-4-yl-1,2-dihydroquinazolin-4-one",C1=CC=C2C(=C1)C(=O)N(C(N2)C3=CC=NC=C3)O,241.25000000000003,18,13,2,3,0,0,2,O=C1c2ccccc2NC(c2ccncc2)N1O,False
153592,"9-methoxy-5-methyl-1-piperidin-1-yl-6H-pyrido[4,3-b]carbazole",CC1=C2C=CN=C(C2=CC3=C1NC4=C3C=C(C=C4)OC)N5CCCCC5,345.44600000000025,26,22,1,3,0,0,4,COc1ccc2[nH]c3c(C)c4ccnc(N5CCCCC5)c4cc3c2c1,False
304562,N-[4-[bis(2-chloroethyl)amino]phenyl]-4-nitrobenzamide,C1=CC(=CC=C1C(=O)NC2=CC=C(C=C2)N(CCCl)CCCl)[N+](=O)[O-],382.2470000000001,25,17,3,3,0,2,2,O=C(Nc1ccc(N(CCCl)CCCl)cc1)c1ccc([N+](=O)[O-])cc1,False
44110,3-[[(4-sulfamoylphenyl)sulfonylamino]sulfamoyl]benzoic acid,C1=CC(=CC(=C1)S(=O)(=O)NNS(=O)(=O)C2=CC=C(C=C2)S(=O)(=O)N)C(=O)O,435.4610000000002,27,13,8,3,3,0,2,NS(=O)(=O)c1ccc(S(=O)(=O)NNS(=O)(=O)c2cccc(C(=O)O)c2)cc1,False
301603,"5-hydroxy-3,4-dimethyl-6-(3,7,11,15-tetramethylhexadec-2-enyl)cyclohexa-3,5-diene-1,2-dione",CC1=C(C(=O)C(=O)C(=C1O)CC=C(C)CCCC(C)CCCC(C)CCCC(C)C)C,430.67300000000034,31,28,3,0,0,0,0,CC(=CCC1=C(O)C(C)=C(C)C(=O)C1=O)CCCC(C)CCCC(C)CCCC(C)C,False
748832,ethyl 4-(5-chlorothiophen-2-yl)sulfonylpiperazine-1-carboxylate,CCOC(=O)N1CCN(CC1)S(=O)(=O)C2=CC=C(S2)Cl,338.838,20,11,4,2,2,1,1,CCOC(=O)N1CCN(S(=O)(=O)c2ccc(Cl)s2)CC1,False
968895,"(1R,2R,4S,6R,7R,10S,11R)-6-acetyl-7,11-dimethyl-5-oxapentacyclo[8.8.0.02,7.04,6.011,16]octadec-15-en-14-one",CC(=O)C12C(O1)CC3C2(CCC4C3CCC5=CC(=O)CCC45C)C,328.4520000000001,24,21,3,0,0,0,0,CC(=O)C12OC1CC1C3CCC4=CC(=O)CCC4(C)C3CCC12C,False
463865,4-[(4-methylpiperazin-1-yl)methyl]-N-(3-phenylprop-2-enyl)aniline,CN1CCN(CC1)CC2=CC=C(C=C2)NCC=CC3=CC=CC=C3,321.4680000000001,24,21,0,3,0,0,2,CN1CCN(Cc2ccc(NCC=Cc3ccccc3)cc2)CC1,False
687837,2-(1-methylpyrrol-2-yl)-N-(1-pyridin-3-ylethylideneamino)acetamide,CC(=NNC(=O)CC1=CC=CN1C)C2=CN=CC=C2,256.309,19,14,1,4,0,0,2,CC(=NNC(=O)Cc1cccn1C)c1cccnc1,False
268901,"5-thiophen-2-yl-5-thiophen-3-ylimidazolidine-2,4-dione",C1=CSC(=C1)C2(C(=O)NC(=O)N2)C3=CSC=C3,264.331,17,11,2,2,2,0,2,O=C1NC(=O)C(c2ccsc2)(c2cccs2)N1,False
783642,4-[(2-fluorophenyl)methyl]morpholine,C1COCCN1CC2=CC=CC=C2F,195.237,14,11,1,1,0,1,1,Fc1ccccc1CN1CCOCC1,False
502352,5-hydroxy-4-oxo-2-[2-[(2-phenylphenyl)methylcarbamoylamino]phenyl]-1H-pyrimidine-6-carboxylic acid,C1=CC=C(C=C1)C2=CC=CC=C2CNC(=O)NC3=CC=CC=C3C4=NC(=O)C(=C(N4)C(=O)O)O,456.45800000000014,34,25,5,4,0,0,4,O=C(NCc1ccccc1-c1ccccc1)Nc1ccccc1-c1nc(=O)c(O)c(C(=O)O)[nH]1,False
224382,2-(2-chlorophenyl)-3-methylquinoline,CC1=CC2=CC=CC=C2N=C1C3=CC=CC=C3Cl,253.732,18,16,0,1,0,1,3,Cc1cc2ccccc2nc1-c1ccccc1Cl,False
211884,"1,2-diphenyl-4-(piperidin-1-ylmethylidene)pyrazolidine-3,5-dione",C1CCN(CC1)C=C2C(=O)N(N(C2=O)C3=CC=CC=C3)C4=CC=CC=C4,347.41800000000006,26,21,2,3,0,0,2,O=C1C(=CN2CCCCC2)C(=O)N(c2ccccc2)N1c1ccccc1,False
868171,"5-[(4-methylphenoxy)methyl]-3-pyridin-4-yl-1,2,4-oxadiazole",CC1=CC=C(C=C1)OCC2=NC(=NO2)C3=CC=NC=C3,267.288,20,15,2,3,0,0,3,Cc1ccc(OCc2nc(-c3ccncc3)no2)cc1,False
564740,"1,1,1,3-tetrachloro-2-methylpropan-2-ol",CC(CCl)(C(Cl)(Cl)Cl)O,211.903,9,4,1,0,0,4,0,CC(O)(CCl)C(Cl)(Cl)Cl,False
284304,"4-(cyclohexen-1-yl)-N,N-dimethylaniline",CN(C)C1=CC=C(C=C1)C2=CCCCC2,201.3129999999999,15,14,0,1,0,0,1,CN(C)c1ccc(C2=CCCCC2)cc1,False
978347,"(2S,4R)-1-(9H-fluoren-9-ylmethoxycarbonyl)-4-[(2-methylpropan-2-yl)oxy]pyrrolidine-2-carboxylic acid",CC(C)(C)OC1CC(N(C1)C(=O)OCC2C3=CC=CC=C3C4=CC=CC=C24)C(=O)O,409.4820000000001,30,24,5,1,0,0,2,CC(C)(C)OC1CC(C(=O)O)N(C(=O)OCC2c3ccccc3-c3ccccc32)C1,False
589319,"4-methyl-3-methylsulfanyl-1H-1,2,4-triazol-5-one",CN1C(=O)NN=C1SC,145.18699999999998,9,4,1,3,1,0,1,CSc1n[nH]c(=O)n1C,False
729989,N-cyclohexyl-2-(4-methoxyphenyl)acetamide,COC1=CC=C(C=C1)CC(=O)NC2CCCCC2,247.33799999999997,18,15,2,1,0,0,1,COc1ccc(CC(=O)NC2CCCCC2)cc1,False
284816,3-[(7-chloroquinolin-4-yl)amino]butyl acetate,CC(CCOC(=O)C)NC1=C2C=CC(=CC2=NC=C1)Cl,292.766,20,15,2,2,0,1,2,CC(=O)OCCC(C)Nc1ccnc2cc(Cl)ccc12,False
143942,"2-diazocyclopent-4-ene-1,3-dione",C1=CC(=O)C(=[N+]=[N-])C1=O,122.083,9,5,2,2,0,0,1,[N-]=[N+]=c1c(=O)ccc1=O,False
114533,1-cyclohexylethyl acetate,CC(C1CCCCC1)OC(=O)C,170.252,12,10,2,0,0,0,0,CC(=O)OC(C)C1CCCCC1,False
645585,1-(4-methoxyphenyl)sulfonyl-N-(thiophen-2-ylmethyl)pyrrolidine-2-carboxamide,COC1=CC=C(C=C1)S(=O)(=O)N2CCCC2C(=O)NCC3=CC=CS3,380.491,25,17,4,2,2,0,2,COc1ccc(S(=O)(=O)N2CCCC2C(=O)NCc2cccs2)cc1,False
776881,3-(1-benzylbenzimidazol-2-yl)sulfanylpropanoic acid,C1=CC=C(C=C1)CN2C3=CC=CC=C3N=C2SCCC(=O)O,312.39400000000006,22,17,2,2,1,0,3,O=C(O)CCSc1nc2ccccc2n1Cc1ccccc1,False
615337,7-methoxy-6-(3-prop-1-en-2-yloxiran-2-yl)chromen-2-one,CC(=C)C1C(O1)C2=C(C=C3C(=C2)C=CC(=O)O3)OC,258.273,19,15,4,0,0,0,2,C=C(C)C1OC1c1cc2ccc(=O)oc2cc1OC,False
250906,N-(6-amino-2-methylsulfanylpyrimidin-4-yl)-2-chloroacetamide,CSC1=NC(=CC(=N1)NC(=O)CCl)N,232.696,14,7,1,4,1,1,1,CSc1nc(N)cc(NC(=O)CCl)n1,False
254236,methyl N-(3-bromopropyl)carbamate,COC(=O)NCCCBr,196.044,9,5,2,1,0,1,0,COC(=O)NCCCBr,False
53232,"[(1S,3R,7S,8S,8aR)-8-[2-[(2R,4R)-4-hydroxy-6-oxooxan-2-yl]ethyl]-3,7-dimethyl-1,2,3,7,8,8a-hexahydronaphthalen-1-yl] (2S)-2-methylbutanoate",CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,404.54700000000025,29,24,5,0,0,0,0,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,False
702372,"ethyl 2-[(5-chloro-1,3-benzothiazol-2-yl)sulfanyl]acetate",CCOC(=O)CSC1=NC2=C(S1)C=CC(=C2)Cl,287.793,17,11,2,1,2,1,2,CCOC(=O)CSc1nc2cc(Cl)ccc2s1,False
949155,"2-sulfanylidene-4-thiophen-2-yl-1,5,6,7-tetrahydrocyclopenta[b]pyridine-3-carbonitrile",C1CC2=C(C1)NC(=S)C(=C2C3=CC=CS3)C#N,258.371,17,13,0,2,2,0,2,N#Cc1c(-c2cccs2)c2c([nH]c1=S)CCC2,False
556838,3-(chloromethyl)cyclohexene,C1CC=CC(C1)CCl,130.618,8,7,0,0,0,1,0,ClCC1C=CCCC1,False
236634,"5-[2-chloroethyl(ethyl)amino]-1H-pyrimidine-2,4-dione",CCN(CCCl)C1=CNC(=O)NC1=O,217.65600000000003,14,8,2,3,0,1,1,CCN(CCCl)c1c[nH]c(=O)[nH]c1=O,False
668934,N-[(1R)-1-phenylethyl]thiophene-2-carboxamide,CC(C1=CC=CC=C1)NC(=O)C2=CC=CS2,231.32,16,13,1,1,1,0,2,CC(NC(=O)c1cccs1)c1ccccc1,False
244147,2-(5-methoxy-2-methyl-1H-indol-3-yl)acetohydrazide,CC1=C(C2=C(N1)C=CC(=C2)OC)CC(=O)NN,233.271,17,12,2,3,0,0,2,COc1ccc2[nH]c(C)c(CC(=O)NN)c2c1,False
55041,"6-(1,5-dioxa-9-azaspiro[5.5]undecan-9-yl)-3-hydroxy-2-iminopyrimidin-4-amine",C1COC2(CCN(CC2)C3=NC(=N)N(C(=C3)N)O)OC1,281.3160000000001,20,12,3,5,0,0,1,N=c1nc(N2CCC3(CC2)OCCCO3)cc(N)n1O,False
105066,"ethyl (15R,19R)-15-ethyl-1,11-diazapentacyclo[9.6.2.02,7.08,18.015,19]nonadeca-2,4,6,8(18),16-pentaene-17-carboxylate",CCC12CCCN3C1C4=C(CC3)C5=CC=CC=C5N4C(=C2)C(=O)OCC,350.46200000000016,26,22,2,2,0,0,2,CCOC(=O)C1=CC2(CC)CCCN3CCc4c(n1c1ccccc41)C32,False
346338,"1-[(3-ethyl-9,10-dimethoxy-2,3,4,6,7,11b-hexahydro-1H-benzo[a]quinolizin-2-yl)methylidene]-7-methoxy-3,4-dihydro-2H-isoquinolin-6-ol",CCC1CN2CCC3=CC(=C(C=C3C2CC1C=C4C5=CC(=C(C=C5CCN4)O)OC)OC)OC,464.6060000000003,34,28,4,2,0,0,2,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1C=C1NCCc2cc(O)c(OC)cc21,False
752205,"2-[(4-methyl-[1,2,4]triazolo[4,3-a]quinolin-1-yl)sulfanyl]acetamide",CC1=CC2=CC=CC=C2N3C1=NN=C3SCC(=O)N,272.333,19,13,1,4,1,0,3,Cc1cc2ccccc2n2c(SCC(N)=O)nnc12,False
495352,"(2R,3R,4R,5S,6R)-2-(2-nitroimidazol-1-yl)-6-[(2-nitroimidazol-1-yl)methyl]oxane-3,4,5-triol",C1=CN(C(=N1)[N+](=O)[O-])CC2C(C(C(C(O2)N3C=CN=C3[N+](=O)[O-])O)O)O,370.2780000000001,26,12,8,6,0,0,2,O=[N+]([O-])c1nccn1CC1OC(n2ccnc2[N+](=O)[O-])C(O)C(O)C1O,False
105429,N-benzyl-2-ethoxyethanamine,CCOCCNCC1=CC=CC=C1,179.26300000000003,13,11,1,1,0,0,1,CCOCCNCc1ccccc1,False
714282,"2-[(5-chloro-3-cyano-4,6-dimethyl-2-pyridinyl)sulfanyl]-N-methyl-N-phenylacetamide",CC1=C(C(=NC(=C1Cl)C)SCC(=O)N(C)C2=CC=CC=C2)C#N,345.855,23,17,1,3,1,1,2,Cc1nc(SCC(=O)N(C)c2ccccc2)c(C#N)c(C)c1Cl,False
808207,"N-(2-methoxyphenyl)-3,4-dihydro-2H-quinoline-1-carboxamide",COC1=CC=CC=C1NC(=O)N2CCCC3=CC=CC=C32,282.343,21,17,2,2,0,0,2,COc1ccccc1NC(=O)N1CCCc2ccccc21,False
144145,"1-[2-(benzylamino)-2-(2,5-dioxopyrrolidin-1-yl)ethyl]pyrrolidine-2,5-dione",C1CC(=O)N(C1=O)CC(NCC2=CC=CC=C2)N3C(=O)CCC3=O,329.35600000000017,24,17,4,3,0,0,1,O=C1CCC(=O)N1CC(NCc1ccccc1)N1C(=O)CCC1=O,False
5434,"[2-[(2,2-dichloroacetyl)amino]-3-hydroxy-3-(4-methylsulfonylphenyl)propyl] 2-aminoacetate",CS(=O)(=O)C1=CC=C(C=C1)C(C(COC(=O)CN)NC(=O)C(Cl)Cl)O,413.27900000000005,25,14,6,2,1,2,1,CS(=O)(=O)c1ccc(C(O)C(COC(=O)CN)NC(=O)C(Cl)Cl)cc1,False
974232,5-chloro-2-methoxy-N-quinolin-5-ylbenzamide,COC1=C(C=C(C=C1)Cl)C(=O)NC2=CC=CC3=C2C=CC=N3,312.75600000000003,22,17,2,2,0,1,3,COc1ccc(Cl)cc1C(=O)Nc1cccc2ncccc12,False
426674,"2-methyl-[1]benzothiolo[3,2-h]isoquinolin-2-ium-6-amine",C[N+]1=CC2=C3C(=C(C=C2C=C1)N)C4=CC=CC=C4S3,265.361,19,16,0,2,1,0,4,C[n+]1ccc2cc(N)c3c4ccccc4sc3c2c1,False
684608,"2-(morpholin-4-ylmethyl)-1H-pyridazine-3,6-dione",C1COCCN1CN2C(=O)C=CC(=O)N2,211.22100000000003,15,9,3,3,0,0,1,O=c1ccc(=O)n(CN2CCOCC2)[nH]1,False
980453,"(4R,8Z)-4-(4-methylphenyl)-8-[(4-methylphenyl)methylidene]-1,3,4,5,6,7-hexahydroquinazoline-2-thione",CC1=CC=C(C=C1)C=C2CCCC3=C2NC(=S)NC3C4=CC=C(C=C4)C,360.52600000000007,26,23,0,2,1,0,2,Cc1ccc(C=C2CCCC3=C2NC(=S)NC3c2ccc(C)cc2)cc1,False
923426,4-tert-butyl-N-[(4-hydroxy-3-methoxyphenyl)methylideneamino]benzamide,CC(C)(C)C1=CC=C(C=C1)C(=O)NN=CC2=CC(=C(C=C2)O)OC,326.396,24,19,3,2,0,0,2,COc1cc(C=NNC(=O)c2ccc(C(C)(C)C)cc2)ccc1O,False
921069,"2-(2,5-dimethylphenoxy)-N-(propan-2-ylideneamino)acetamide",CC1=CC(=C(C=C1)C)OCC(=O)NN=C(C)C,234.299,17,13,2,2,0,0,1,CC(C)=NNC(=O)COc1cc(C)ccc1C,False
